"id","committer","comunity","star","watcher","pull_request","dpdp","pdp"
"2510874","1","1","1","0","","TRUE","TRUE"
"2510877","1","1","1","0","","FALSE","FALSE"
"2510878","1","1","1","0","","FALSE","TRUE"
"2510884","1","1","1","0","","FALSE","FALSE"
"2510885","4","4","2","0","","TRUE","TRUE"
"2510887","1","1","1","0","","FALSE","FALSE"
"2510890","1","1","1","0","","FALSE","TRUE"
"2510897","1","1","3","1","","TRUE","TRUE"
"2510903","1","1","1","0","","FALSE","TRUE"
"2510910","1","2","1","0","","TRUE","TRUE"
"2510912","1","1","1","0","","FALSE","TRUE"
"2510913","1","1","3","1","","FALSE","TRUE"
"2510917","1","1","1","0","","FALSE","FALSE"
"2510920","1","3","17","13","","TRUE","TRUE"
"2510921","1","1","1","0","","FALSE","TRUE"
"2510924","1","1","1","0","","FALSE","TRUE"
"2510926","1","1","1","0","","FALSE","FALSE"
"2510927","1","1","1","0","","TRUE","TRUE"
"2510928","3","3","2","0","","FALSE","TRUE"
"2510932","4","4","6","2","","FALSE","TRUE"
"2510934","1","1","1","0","","FALSE","TRUE"
"2510936","1","1","1","0","","FALSE","TRUE"
"2510941","1","1","1","0","","FALSE","TRUE"
"2510944","1","1","1","0","","TRUE","TRUE"
"2510950","2","2","1","0","","FALSE","TRUE"
"2510953","1","1","1","0","","FALSE","FALSE"
"2510958","1","1","1","0","","TRUE","TRUE"
"2510977","1","1","3","1","","TRUE","TRUE"
"2510980","1","1","1","0","","TRUE","TRUE"
"2510981","1","1","1","0","","TRUE","TRUE"
"2510982","1","1","0","0","","FALSE","FALSE"
"2510989","1","1","4","1","","FALSE","TRUE"
"2510991","2","2","1","0","","FALSE","FALSE"
"2510996","2","2","1","0","","FALSE","FALSE"
"2511005","1","1","1","0","","FALSE","FALSE"
"2511006","1","1","1","0","","FALSE","TRUE"
"2511007","1","1","1","0","","FALSE","TRUE"
"2511008","1","1","4","0","","FALSE","FALSE"
"2511010","1","1","1","0","","FALSE","FALSE"
"2511012","1","1","1","0","","FALSE","FALSE"
"2511013","1","1","1","1","","FALSE","TRUE"
"2511016","1","1","1","0","","FALSE","FALSE"
"2511017","1","1","1","0","","FALSE","TRUE"
"2511019","1","1","1","0","","FALSE","TRUE"
"2511020","1","1","1","0","","FALSE","FALSE"
"2511023","1","1","1","0","","FALSE","TRUE"
"2511036","2","2","1","0","","FALSE","TRUE"
"2511043","1","1","2","0","","FALSE","TRUE"
"2511044","3","3","2","0","","FALSE","TRUE"
"2511046","1","1","1","0","","FALSE","FALSE"
"2511049","1","1","1","0","","FALSE","TRUE"
"2511051","1","1","1","0","","FALSE","FALSE"
"2511052","1","1","0","0","","TRUE","TRUE"
"2511054","1","1","2","0","","TRUE","TRUE"
"2511056","3","3","4","0","","FALSE","TRUE"
"2511057","1","1","1","0","","FALSE","TRUE"
"2511058","1","1","2","1","","TRUE","TRUE"
"2511061","1","1","2","1","","FALSE","TRUE"
"2511062","1","1","1","0","","FALSE","TRUE"
"2511064","1","2","4","2","","TRUE","TRUE"
"2511067","1","1","1","0","","FALSE","FALSE"
"2511068","1","1","2","0","","FALSE","TRUE"
"2511069","2","2","1","0","","FALSE","TRUE"
"2511070","1","1","1","0","","FALSE","FALSE"
"2511075","1","1","0","0","","FALSE","TRUE"
"2511078","2","2","1","0","","FALSE","TRUE"
"2511092","1","1","0","0","","FALSE","TRUE"
"2511099","1","1","1","0","","FALSE","TRUE"
"2511100","1","1","1","0","","FALSE","FALSE"
"2511106","3","3","3","0","","FALSE","TRUE"
"2511109","1","1","1","0","","FALSE","FALSE"
"2511111","1","1","1","0","","FALSE","FALSE"
"2511112","1","1","1","0","","FALSE","FALSE"
"2511113","1","1","1","1","","FALSE","TRUE"
"2511114","1","1","2","0","","FALSE","FALSE"
"2511115","1","1","1","0","","FALSE","FALSE"
"2511119","1","1","1","0","","FALSE","TRUE"
"2511124","2","2","0","0","","FALSE","FALSE"
"2511128","1","1","1","0","","FALSE","TRUE"
"2511130","1","1","1","0","","FALSE","FALSE"
"2511132","1","1","3","0","","FALSE","TRUE"
"2511133","1","1","0","0","","FALSE","TRUE"
"2511134","1","1","1","0","","TRUE","FALSE"
"2511136","1","1","1","0","","FALSE","TRUE"
"2511139","1","1","1","0","","FALSE","FALSE"
"2511140","1","1","1","1","","FALSE","TRUE"
"2511333","10","65","233","190","54","TRUE","TRUE"
"2511237","4","4","0","0","2","TRUE","TRUE"
"2512578","2","4","2","0","2","TRUE","TRUE"
"2512594","7","9","58","41","2","TRUE","TRUE"
"2512705","2","2","0","1","2","FALSE","TRUE"
"2511220","2","3","5","2","1","FALSE","TRUE"
"2511314","4","4","7","4","1","FALSE","TRUE"
"2511659","2","2","1","0","1","FALSE","FALSE"
"2511865","3","3","5","0","1","FALSE","FALSE"
"2511956","3","3","2","1","1","FALSE","TRUE"
"2512166","3","3","2","1","1","FALSE","TRUE"
"2512865","2","2","2","0","1","FALSE","FALSE"
"2512891","2","2","15","8","1","FALSE","TRUE"
"2512930","3","3","7","7","1","TRUE","TRUE"
"2511145","1","1","0","0","","FALSE","TRUE"
"2511150","1","1","1","0","","TRUE","FALSE"
"2511154","1","1","2","0","","FALSE","TRUE"
"2511161","4","4","1","0","","FALSE","TRUE"
"2511166","1","1","1","0","","TRUE","TRUE"
"2511171","1","1","1","1","","FALSE","FALSE"
"2511175","1","1","2","0","","FALSE","FALSE"
"2511177","1","1","1","0","","FALSE","FALSE"
"2511179","1","1","4","4","","TRUE","TRUE"
"2511191","1","1","1","0","","TRUE","TRUE"
"2511193","2","2","1","0","","FALSE","TRUE"
"2511194","1","1","2","1","","FALSE","FALSE"
"2511197","1","1","1","0","","TRUE","TRUE"
"2511198","3","3","2","0","","FALSE","TRUE"
"2511199","3","3","2","0","","FALSE","TRUE"
"2511200","2","2","2","1","","FALSE","FALSE"
"2511205","1","1","2","1","","FALSE","FALSE"
"2511206","1","1","1","0","","FALSE","FALSE"
"2511212","1","1","1","0","","FALSE","FALSE"
"2511219","1","1","1","0","","FALSE","TRUE"
"2511222","1","1","1","0","","FALSE","FALSE"
"2511232","1","2","0","0","","FALSE","FALSE"
"2511244","1","1","2","1","","FALSE","FALSE"
"2511245","1","1","1","0","","FALSE","FALSE"
"2511247","1","1","1","0","","FALSE","TRUE"
"2511260","2","2","1","0","","FALSE","TRUE"
"2511267","1","1","0","0","","FALSE","TRUE"
"2511271","1","1","1","0","","TRUE","TRUE"
"2511274","1","1","1","0","","FALSE","FALSE"
"2511277","1","1","1","0","","FALSE","FALSE"
"2511283","1","1","3","3","","FALSE","TRUE"
"2511285","1","2","1","1","","TRUE","TRUE"
"2511288","1","1","1","0","","FALSE","FALSE"
"2511289","1","1","1","0","","FALSE","TRUE"
"2511290","2","2","1","0","","FALSE","TRUE"
"2511291","1","1","2","0","","FALSE","TRUE"
"2511294","1","1","1","0","","FALSE","TRUE"
"2511297","2","2","1","0","","FALSE","FALSE"
"2511298","1","1","1","0","","FALSE","TRUE"
"2511299","1","1","1","0","","FALSE","TRUE"
"2511301","1","1","1","0","","TRUE","TRUE"
"2511302","2","2","1","0","","FALSE","FALSE"
"2511306","1","1","1","0","","TRUE","TRUE"
"2511307","1","1","1","0","","FALSE","FALSE"
"2511308","1","1","3","0","","FALSE","FALSE"
"2511310","1","1","5","0","","FALSE","TRUE"
"2511311","1","1","0","0","","FALSE","TRUE"
"2511313","3","3","1","0","","FALSE","TRUE"
"2511315","1","1","1","0","","FALSE","TRUE"
"2511316","1","1","0","0","","FALSE","TRUE"
"2511319","1","1","1","0","","FALSE","FALSE"
"2511320","1","1","1","0","","TRUE","TRUE"
"2511324","1","1","3","2","","FALSE","TRUE"
"2511326","1","1","3","0","","FALSE","TRUE"
"2511329","1","1","1","0","","FALSE","FALSE"
"2511337","1","1","2","1","","TRUE","TRUE"
"2511350","1","1","1","0","","FALSE","FALSE"
"2511351","1","1","3","1","","TRUE","TRUE"
"2511352","1","1","1","0","","FALSE","TRUE"
"2511362","2","2","1","1","","FALSE","FALSE"
"2511366","1","1","1","0","","FALSE","TRUE"
"2511370","1","1","1","0","","FALSE","TRUE"
"2511371","1","1","1","0","","TRUE","TRUE"
"2511374","2","2","2","1","","FALSE","TRUE"
"2511380","1","1","1","0","","FALSE","FALSE"
"2511381","1","1","1","0","","FALSE","TRUE"
"2511384","1","1","2","0","","FALSE","TRUE"
"2511385","2","2","2","0","","FALSE","TRUE"
"2511388","1","1","2","0","","TRUE","TRUE"
"2511390","1","1","4","3","","TRUE","TRUE"
"2511392","1","1","1","0","","TRUE","FALSE"
"2511394","2","2","1","0","","FALSE","FALSE"
"2511402","1","1","1","0","","FALSE","TRUE"
"2511404","1","1","1","0","","FALSE","FALSE"
"2511409","1","1","1","0","","FALSE","FALSE"
"2511417","2","2","1","0","","FALSE","TRUE"
"2511418","1","1","1","0","","FALSE","TRUE"
"2511421","1","1","1","0","","FALSE","TRUE"
"2511425","1","1","1","0","","FALSE","FALSE"
"2511429","1","1","1","0","","FALSE","FALSE"
"2511433","1","1","0","1","","TRUE","TRUE"
"2511435","1","1","1","0","","FALSE","TRUE"
"2511440","1","1","2","0","","FALSE","FALSE"
"2511441","1","1","1","0","","FALSE","TRUE"
"2511442","3","3","6","3","","FALSE","FALSE"
"2511449","1","1","0","0","","FALSE","TRUE"
"2511453","1","1","1","0","","FALSE","FALSE"
"2511454","1","1","3","0","","FALSE","TRUE"
"2511460","2","2","1","0","","FALSE","TRUE"
"2511462","1","1","2","0","","FALSE","FALSE"
"2511468","1","1","1","0","","FALSE","TRUE"
"2511470","2","2","1","0","","FALSE","FALSE"
"2511474","1","1","1","0","","TRUE","TRUE"
"2511475","1","1","1","0","","FALSE","TRUE"
"2511476","1","1","3","2","","FALSE","FALSE"
"2511477","1","1","1","0","","TRUE","TRUE"
"2511479","1","1","1","0","","FALSE","FALSE"
"2511481","1","1","2","0","","FALSE","FALSE"
"2511488","2","2","1","0","","FALSE","TRUE"
"2511489","1","1","1","1","","FALSE","FALSE"
"2511491","1","1","1","0","","FALSE","TRUE"
"2511499","1","1","1","0","","FALSE","TRUE"
"2511502","2","2","2","0","","FALSE","FALSE"
"2511504","1","1","1","0","","FALSE","TRUE"
"2511507","1","1","4","2","","FALSE","TRUE"
"2511508","1","1","1","0","","FALSE","TRUE"
"2511511","1","1","1","0","","FALSE","TRUE"
"2511512","3","3","1","0","","FALSE","TRUE"
"2511513","1","1","3","0","","FALSE","TRUE"
"2511514","2","2","2","1","","FALSE","TRUE"
"2511517","3","3","2","1","","FALSE","FALSE"
"2511523","1","1","65","0","","FALSE","TRUE"
"2511524","1","1","1","0","","FALSE","FALSE"
"2511525","1","1","1","0","","FALSE","FALSE"
"2511526","2","2","1","0","","FALSE","TRUE"
"2511528","1","1","1","0","","FALSE","FALSE"
"2511529","1","1","1","0","","FALSE","FALSE"
"2511530","1","1","1","0","","FALSE","TRUE"
"2511531","1","1","1","0","","TRUE","TRUE"
"2511534","2","2","0","0","","FALSE","FALSE"
"2511535","1","1","3","3","","FALSE","FALSE"
"2511541","1","1","3","0","","TRUE","FALSE"
"2511547","1","1","1","0","","FALSE","TRUE"
"2511550","1","1","2","0","","FALSE","TRUE"
"2511554","1","1","1","0","","FALSE","TRUE"
"2511558","1","1","2","0","","FALSE","TRUE"
"2511560","1","1","1","0","","FALSE","TRUE"
"2511567","2","2","0","0","","FALSE","TRUE"
"2511568","1","1","1","0","","FALSE","FALSE"
"2511569","1","1","1","0","","FALSE","TRUE"
"2511572","1","1","1","0","","TRUE","TRUE"
"2511573","1","1","1","0","","FALSE","TRUE"
"2511574","2","2","1","0","","FALSE","FALSE"
"2511587","1","1","1","0","","FALSE","TRUE"
"2511593","2","2","1","0","","FALSE","TRUE"
"2511598","1","1","0","0","","TRUE","TRUE"
"2511602","2","2","1","0","","FALSE","TRUE"
"2511604","1","1","1","0","","FALSE","FALSE"
"2511609","1","1","1","0","","FALSE","TRUE"
"2511613","1","1","1","0","","FALSE","FALSE"
"2511624","1","1","1","0","","FALSE","TRUE"
"2511625","1","1","1","0","","FALSE","TRUE"
"2511626","1","1","1","0","","FALSE","FALSE"
"2511631","1","1","1","0","","TRUE","TRUE"
"2511633","1","1","3","2","","TRUE","TRUE"
"2511641","1","1","1","0","","FALSE","FALSE"
"2511648","1","1","1","0","","FALSE","FALSE"
"2511662","1","1","1","0","","FALSE","FALSE"
"2511663","1","1","1","0","","FALSE","FALSE"
"2511664","1","1","0","0","","FALSE","TRUE"
"2511666","1","1","1","0","","FALSE","FALSE"
"2511668","1","1","1","0","","FALSE","FALSE"
"2511686","2","2","1","0","","FALSE","TRUE"
"2511688","1","1","1","0","","FALSE","TRUE"
"2511699","1","1","1","1","","FALSE","TRUE"
"2511704","2","2","2","0","","FALSE","TRUE"
"2511705","1","1","2","1","","FALSE","TRUE"
"2511706","1","1","3","0","","FALSE","TRUE"
"2511707","1","1","3","1","","FALSE","TRUE"
"2511708","1","1","1","1","","TRUE","TRUE"
"2511713","1","1","1","0","","FALSE","FALSE"
"2511715","1","1","1","0","","FALSE","TRUE"
"2511734","1","1","1","0","","FALSE","TRUE"
"2511736","1","1","0","0","","FALSE","TRUE"
"2511747","2","2","1","0","","FALSE","FALSE"
"2511748","1","1","1","0","","TRUE","FALSE"
"2511749","1","1","1","0","","FALSE","TRUE"
"2511754","1","1","2","1","","FALSE","TRUE"
"2511763","1","1","1","0","","FALSE","TRUE"
"2511768","1","1","1","0","","FALSE","TRUE"
"2511772","1","1","1","0","","FALSE","FALSE"
"2511775","1","1","0","0","","FALSE","FALSE"
"2511776","1","1","1","0","","TRUE","FALSE"
"2511780","1","1","1","0","","FALSE","TRUE"
"2511781","1","1","1","0","","FALSE","FALSE"
"2511788","2","2","1","0","","TRUE","TRUE"
"2511789","1","1","1","0","","FALSE","FALSE"
"2511793","2","2","1","0","","TRUE","TRUE"
"2511796","1","1","1","0","","FALSE","FALSE"
"2511799","1","1","1","0","","FALSE","TRUE"
"2511800","1","1","0","0","","FALSE","TRUE"
"2511801","1","1","1","0","","FALSE","TRUE"
"2511806","3","3","1","0","","FALSE","TRUE"
"2511828","1","1","1","0","","FALSE","FALSE"
"2511830","2","2","1","0","","FALSE","FALSE"
"2511834","2","2","5","2","","TRUE","TRUE"
"2511836","1","1","1","0","","FALSE","TRUE"
"2511837","2","2","1","0","","FALSE","TRUE"
"2511840","1","1","3","3","","TRUE","TRUE"
"2511842","1","1","2","0","","FALSE","FALSE"
"2511846","1","1","1","0","","FALSE","TRUE"
"2511851","1","1","1","0","","TRUE","TRUE"
"2511853","1","1","1","0","","FALSE","TRUE"
"2511870","1","1","1","0","","FALSE","FALSE"
"2511871","3","3","1","0","","FALSE","TRUE"
"2511872","3","3","3","2","","FALSE","TRUE"
"2511873","1","1","1","0","","TRUE","TRUE"
"2511877","2","2","3","2","","FALSE","FALSE"
"2511881","1","1","1","0","","TRUE","TRUE"
"2511884","1","1","2","0","","TRUE","TRUE"
"2511887","1","1","1","0","","FALSE","FALSE"
"2511888","1","1","1","0","","FALSE","FALSE"
"2511890","1","1","1","0","","FALSE","TRUE"
"2511891","1","1","1","0","","FALSE","FALSE"
"2511893","1","1","1","0","","FALSE","TRUE"
"2511896","1","1","2","1","","FALSE","FALSE"
"2511904","1","1","1","0","","FALSE","FALSE"
"2511905","1","1","1","0","","FALSE","TRUE"
"2511911","1","1","1","0","","FALSE","TRUE"
"2511914","1","1","1","0","","FALSE","FALSE"
"2511916","2","2","1","0","","FALSE","TRUE"
"2511918","3","3","1","0","","FALSE","TRUE"
"2511921","2","2","0","0","","FALSE","FALSE"
"2511923","1","1","1","0","","TRUE","TRUE"
"2511924","1","1","1","0","","TRUE","TRUE"
"2511926","1","1","1","0","","TRUE","TRUE"
"2511929","1","1","2","0","","FALSE","TRUE"
"2511935","1","1","1","0","","FALSE","FALSE"
"2511939","1","1","1","0","","FALSE","FALSE"
"2511942","1","1","1","0","","FALSE","FALSE"
"2511943","1","1","0","0","","FALSE","FALSE"
"2511946","1","1","1","0","","FALSE","FALSE"
"2511948","1","1","0","0","","FALSE","FALSE"
"2511950","2","2","2","0","","FALSE","TRUE"
"2511953","1","1","1","0","","FALSE","FALSE"
"2511959","1","1","1","0","","FALSE","TRUE"
"2511963","2","2","1","0","","FALSE","FALSE"
"2511964","4","4","2","0","","FALSE","FALSE"
"2511968","2","4","22","10","","FALSE","TRUE"
"2511977","1","1","1","0","","FALSE","FALSE"
"2511978","1","1","1","0","","FALSE","TRUE"
"2511979","1","1","3","2","","FALSE","TRUE"
"2511981","2","2","2","0","","TRUE","TRUE"
"2511983","1","1","1","0","","FALSE","TRUE"
"2511986","1","1","1","0","","TRUE","TRUE"
"2511987","1","1","2","0","","FALSE","FALSE"
"2511989","2","2","0","0","","FALSE","FALSE"
"2511997","1","1","0","0","","FALSE","FALSE"
"2511998","2","2","2","1","","TRUE","TRUE"
"2511999","1","1","1","0","","FALSE","FALSE"
"2512004","1","1","1","0","","FALSE","FALSE"
"2512007","1","1","2","0","","TRUE","FALSE"
"2512008","1","1","1","0","","FALSE","FALSE"
"2512010","1","1","1","0","","FALSE","TRUE"
"2512013","1","1","2","0","","FALSE","FALSE"
"2512019","1","1","1","0","","FALSE","FALSE"
"2512027","1","1","1","0","","FALSE","FALSE"
"2512028","1","1","1","0","","TRUE","TRUE"
"2512030","1","1","2","0","","FALSE","TRUE"
"2512035","1","1","1","0","","TRUE","TRUE"
"2512036","1","1","1","0","","FALSE","TRUE"
"2512037","2","2","1","0","","FALSE","TRUE"
"2512038","1","1","1","0","","FALSE","TRUE"
"2512043","1","1","1","0","","TRUE","FALSE"
"2512044","1","5","0","0","","FALSE","FALSE"
"2512048","1","1","2","0","","FALSE","TRUE"
"2512050","2","2","1","0","","FALSE","FALSE"
"2512053","1","1","4","2","","FALSE","TRUE"
"2512054","1","1","1","0","","FALSE","TRUE"
"2512055","1","1","1","0","","FALSE","TRUE"
"2512058","1","1","1","0","","FALSE","FALSE"
"2512059","1","1","2","0","","FALSE","TRUE"
"2512061","1","1","1","0","","FALSE","FALSE"
"2512062","1","1","1","0","","FALSE","FALSE"
"2512067","1","1","1","0","","FALSE","TRUE"
"2512068","1","1","1","0","","FALSE","TRUE"
"2512069","3","3","1","0","","TRUE","TRUE"
"2512070","1","1","1","0","","FALSE","FALSE"
"2512077","9","9","2","0","","FALSE","TRUE"
"2512080","2","2","2","0","","FALSE","TRUE"
"2512084","1","1","1","0","","FALSE","FALSE"
"2512090","1","1","1","0","","TRUE","TRUE"
"2512091","4","4","4","2","","TRUE","TRUE"
"2512094","1","1","1","0","","FALSE","FALSE"
"2512102","1","1","1","1","","FALSE","TRUE"
"2512103","2","2","0","0","","FALSE","TRUE"
"2512108","1","1","1","0","","FALSE","TRUE"
"2512110","1","1","2","0","","FALSE","TRUE"
"2512116","1","1","0","0","","FALSE","TRUE"
"2512118","1","1","1","0","","FALSE","FALSE"
"2512126","2","2","1","0","","FALSE","FALSE"
"2512130","1","1","0","0","","FALSE","FALSE"
"2512131","2","2","1","0","","FALSE","TRUE"
"2512134","1","1","1","0","","FALSE","FALSE"
"2512136","1","1","1","0","","FALSE","FALSE"
"2512138","1","1","1","0","","TRUE","TRUE"
"2512159","1","1","1","0","","FALSE","FALSE"
"2512165","1","1","1","0","","FALSE","TRUE"
"2512167","1","1","1","1","","FALSE","TRUE"
"2512168","1","1","5","3","","FALSE","TRUE"
"2512171","2","2","1","0","","FALSE","TRUE"
"2512174","1","1","1","0","","TRUE","TRUE"
"2512181","1","1","1","0","","TRUE","TRUE"
"2512185","1","1","1","0","","FALSE","TRUE"
"2512187","1","1","1","0","","FALSE","FALSE"
"2512188","1","1","1","0","","FALSE","FALSE"
"2512196","1","1","1","0","","FALSE","FALSE"
"2512199","1","1","1","0","","FALSE","FALSE"
"2512201","2","2","2","0","","FALSE","TRUE"
"2512203","3","3","1","0","","FALSE","TRUE"
"2512204","1","1","2","0","","FALSE","TRUE"
"2512205","2","2","2","1","","FALSE","FALSE"
"2512209","1","1","3","0","","FALSE","TRUE"
"2512211","1","1","1","0","","FALSE","TRUE"
"2512215","1","1","1","0","","TRUE","TRUE"
"2512218","1","1","1","0","","FALSE","FALSE"
"2512225","1","1","1","0","","FALSE","FALSE"
"2512229","1","1","1","0","","FALSE","TRUE"
"2512236","1","1","0","0","","FALSE","TRUE"
"2512259","2","2","1","0","","FALSE","FALSE"
"2512260","1","1","3","0","","FALSE","TRUE"
"2512261","1","1","1","0","","TRUE","FALSE"
"2512267","1","1","2","0","","FALSE","FALSE"
"2512272","2","2","2","1","","FALSE","FALSE"
"2512274","4","4","1","0","","FALSE","TRUE"
"2512276","1","1","1","0","","FALSE","TRUE"
"2512281","2","2","0","1","","FALSE","FALSE"
"2512285","1","1","5","3","","FALSE","TRUE"
"2512287","1","1","1","0","","FALSE","FALSE"
"2512291","1","1","0","0","","TRUE","TRUE"
"2512298","1","1","1","0","","TRUE","TRUE"
"2512301","1","1","0","0","","FALSE","FALSE"
"2512302","3","3","1","0","","TRUE","TRUE"
"2512303","2","2","15","10","","FALSE","FALSE"
"2512304","1","1","0","0","","TRUE","TRUE"
"2512305","1","1","0","0","","FALSE","TRUE"
"2512306","1","2","1","0","","TRUE","TRUE"
"2512317","1","1","2","1","","TRUE","TRUE"
"2512319","3","3","2","0","","FALSE","TRUE"
"2512320","1","1","1","0","","FALSE","TRUE"
"2512322","2","2","1","0","","FALSE","TRUE"
"2512326","1","1","1","0","","TRUE","TRUE"
"2512328","2","2","1","0","","FALSE","TRUE"
"2512333","1","1","1","0","","FALSE","TRUE"
"2512340","1","1","1","0","","FALSE","FALSE"
"2512341","3","3","0","0","","TRUE","TRUE"
"2512342","2","2","0","0","","FALSE","TRUE"
