DPDP,id,star,watcher,committer,comunity,have_language,pull_request
FALSE,2507247,1,0,1,1,0,0
FALSE,2515643,1,0,1,1,1,0
TRUE,928205,131,108,2,2,1,4
TRUE,1729502,3,0,1,1,1,0
FALSE,2510874,1,0,1,1,1,0
TRUE,2513779,1,0,1,1,1,0
TRUE,2519656,1,0,1,1,1,0
TRUE,521199,58,40,1,1,1,0
TRUE,1052768,20,16,3,6,1,0
TRUE,1216706,34,33,1,4,1,0
FALSE,42977,0,1,1,2,1,0
FALSE,466745,8,7,1,1,1,0
TRUE,1843045,54,51,7,12,1,6
TRUE,274684,39,44,2,2,1,1
TRUE,319189,2,2,3,3,1,1
FALSE,798279,5,0,4,4,1,2
TRUE,2255211,8,2,1,1,1,0
TRUE,2513116,4,2,1,1,1,0
FALSE,2516090,0,0,1,1,1,0
TRUE,1389616,15,8,1,4,1,2
TRUE,2146275,2,3,2,2,1,0
FALSE,2507154,1,0,1,1,1,0
FALSE,2509764,1,0,1,1,0,0
TRUE,1195453,3,3,2,2,1,0
TRUE,2507905,1,0,1,1,0,0
FALSE,2510482,1,0,1,1,1,0
FALSE,2513363,1,0,2,2,1,0
FALSE,2516284,1,0,3,3,1,0
FALSE,2226585,23,18,2,2,1,0
FALSE,2509570,1,0,1,1,1,0
TRUE,2515342,1,0,2,2,1,0
FALSE,2518267,1,0,2,2,1,0
FALSE,2508499,1,0,1,1,0,0
FALSE,2514092,2,0,2,2,1,0
FALSE,2519821,1,0,1,1,1,0
FALSE,576360,1,3,2,2,1,0
TRUE,2146147,14,11,2,2,1,0
TRUE,2226751,4,2,2,2,1,1
FALSE,2510755,1,0,1,1,1,0
TRUE,2479668,7,4,1,1,1,0
FALSE,2512634,3,0,1,1,1,0
TRUE,1161921,10,7,3,3,1,2
TRUE,1203532,4,2,3,3,1,0
TRUE,2238029,5,4,1,1,1,0
FALSE,2511659,1,0,2,2,1,1
FALSE,2514638,1,0,1,1,1,0
FALSE,1261176,3,1,1,1,1,0
TRUE,1308080,2,0,1,1,1,0
TRUE,2507473,1,0,2,2,1,0
FALSE,2510061,1,0,2,2,1,0
FALSE,2512904,1,0,1,1,1,0
TRUE,11351,72,61,46,50,1,314
TRUE,2198696,4,1,3,3,1,0
TRUE,2508264,2,1,1,1,1,0
FALSE,2510913,3,1,1,1,1,0
TRUE,254255,21,14,1,1,1,0
TRUE,456545,49,47,2,5,1,1
FALSE,500134,9,7,3,3,1,1
FALSE,1470631,5,2,1,1,1,0
FALSE,149831,1,1,1,2,1,0
FALSE,2506983,2,0,1,1,1,0
TRUE,2509591,2,1,1,1,1,0
FALSE,2512410,1,0,1,1,1,0
FALSE,2513371,1,0,1,1,1,0
TRUE,25556,3,2,3,3,1,0
FALSE,27751,44,39,3,3,1,0
TRUE,2514472,2,2,1,1,1,0
TRUE,475246,3,1,1,1,1,0
FALSE,2509156,3,0,2,2,1,0
FALSE,2511888,1,0,1,1,1,0
FALSE,721843,5,5,1,1,1,0
FALSE,2510326,1,0,3,3,1,0
FALSE,2513166,1,1,1,1,1,0
TRUE,50301,3560,2234,42,74,1,51
TRUE,614566,114,35,11,21,1,2
FALSE,2507479,1,0,1,1,1,0
TRUE,2510063,5,3,1,2,1,0
FALSE,2514307,1,0,1,1,0,0
FALSE,216464,4,4,1,1,1,0
FALSE,2510795,1,0,1,1,1,0
TRUE,814748,79,22,3,6,1,2
TRUE,1228195,3,2,2,2,1,1
FALSE,2506487,1,0,2,2,1,0
FALSE,2511830,1,0,2,2,0,0
TRUE,113117,18,16,1,1,1,0
FALSE,129861,1,1,2,2,1,0
FALSE,2512625,1,0,1,1,1,0
FALSE,247531,6,2,17,18,1,5
TRUE,2507849,1,0,1,1,1,0
TRUE,2513304,2,1,1,1,1,0
TRUE,61401,16,12,6,9,1,6
FALSE,2246208,12,12,11,17,1,0
TRUE,2347344,9,0,5,5,1,12
FALSE,2506399,1,0,1,1,1,0
TRUE,506452,1,1,1,1,1,0
FALSE,1018525,1,1,1,1,1,0
TRUE,2510873,2,0,2,4,1,0
FALSE,2513775,1,0,1,1,1,0
TRUE,338154,21,16,11,12,1,23
FALSE,744740,0,1,1,1,1,0
TRUE,2509362,1,0,1,1,1,0
FALSE,2515132,2,1,1,1,1,0
TRUE,1703966,25,18,4,5,1,0
FALSE,2512806,1,0,1,1,1,0
FALSE,252469,46,39,6,6,1,1
TRUE,1347259,11,7,9,11,1,4
TRUE,210742,94,74,31,48,1,19
TRUE,2518429,2,1,1,1,1,0
FALSE,712969,4,2,1,1,1,0
TRUE,144236,7,5,2,2,1,1
TRUE,2228021,2,1,2,2,1,0
FALSE,2516261,1,0,1,1,1,0
TRUE,541726,18,15,1,1,1,0
TRUE,2508141,1,0,1,1,1,0
FALSE,2510765,1,0,1,1,1,0
TRUE,2513676,0,0,1,2,1,0
FALSE,397479,1,2,3,3,1,0
TRUE,850595,18,4,2,2,1,1
TRUE,227316,160,147,5,8,1,2
TRUE,149914,1,1,4,4,1,0
FALSE,1991492,0,0,7,8,0,0
FALSE,2169903,15,1,2,2,1,0
TRUE,76910,2,2,1,1,1,0
FALSE,877418,23,23,2,2,1,0
TRUE,1843566,5,3,1,1,1,0
TRUE,215083,59,24,7,15,1,35
TRUE,2227034,3,2,1,1,1,0
TRUE,235275,11,7,3,4,1,0
FALSE,2509855,1,0,1,1,1,0
TRUE,2226384,3,2,2,3,0,1
FALSE,2506807,1,0,1,1,1,0
FALSE,2512203,1,0,3,3,1,0
FALSE,2515201,1,0,1,1,1,0
FALSE,2518154,1,0,1,1,1,0
TRUE,306672,13,9,16,55,1,13
FALSE,1496207,1,1,5,5,1,0
TRUE,212764,12,11,10,11,1,10
FALSE,2513826,1,0,1,1,0,0
TRUE,175290,11,3,2,3,1,1
TRUE,2435359,4,1,1,1,1,1
FALSE,2510399,0,0,1,1,0,0
TRUE,541429,202,157,3,6,1,4
TRUE,7895,2,3,7,9,1,17
TRUE,1334723,4,2,1,2,1,0
TRUE,2510576,2,0,1,1,1,0
FALSE,2513458,1,0,1,1,1,0
FALSE,2515964,3,1,1,1,1,0
FALSE,1173998,3,0,4,5,1,0
FALSE,2268414,1,0,3,3,1,1
FALSE,2510467,0,0,1,1,0,0
FALSE,2516258,1,1,1,1,0,0
FALSE,2514554,2,0,1,1,1,0
TRUE,1249349,3,0,2,2,1,1
TRUE,132119,2,2,1,1,1,0
FALSE,2511514,2,1,2,2,1,0
FALSE,2514493,1,0,1,1,1,0
TRUE,328726,18,19,7,7,1,3
FALSE,453026,1,3,2,3,1,1
TRUE,1277883,4,1,1,1,1,0
FALSE,2512007,2,0,1,1,1,0
FALSE,2514997,1,0,2,2,1,0
TRUE,2229699,8,6,1,1,1,0
TRUE,2506295,7,4,3,3,1,0
FALSE,2511663,1,0,1,1,1,0
FALSE,931413,0,2,1,1,1,0
FALSE,2509754,1,0,1,1,1,0
TRUE,2512547,1,0,1,1,1,0
TRUE,2508309,1,0,2,2,1,0
TRUE,53811,193,153,3,4,1,2
TRUE,1005526,14,9,3,3,1,1
FALSE,2225790,2,1,1,1,1,0
TRUE,2347283,3,1,1,1,1,0
FALSE,2509037,1,0,2,2,1,0
TRUE,2768,8,7,17,18,1,23
TRUE,54529,59,50,11,11,1,9
TRUE,926652,1,1,1,1,1,0
TRUE,1087530,21,6,1,1,1,0
TRUE,2507778,1,0,1,1,1,0
TRUE,2234255,12,9,3,3,1,0
FALSE,2238593,2,1,1,1,1,0
FALSE,2506696,3,1,1,1,0,0
FALSE,2512062,1,0,1,1,1,0
FALSE,2515064,1,0,1,1,1,0
TRUE,2507568,1,0,2,2,0,0
FALSE,2513000,1,0,1,1,1,0
TRUE,352774,1,2,1,1,1,0
TRUE,363589,5,2,2,2,1,0
TRUE,153447,331,184,56,101,1,146
FALSE,2348043,3,0,2,2,0,2
FALSE,2506592,1,0,1,1,0,0
FALSE,2517954,1,0,1,1,1,0
TRUE,412416,8,5,3,8,1,2
TRUE,908154,53,9,13,27,1,36
TRUE,1069769,5,2,5,5,1,0
FALSE,2180369,2,0,2,2,1,0
FALSE,2510456,0,0,1,1,0,0
FALSE,592192,1,1,2,2,1,0
TRUE,652737,36,6,1,1,1,0
TRUE,978120,6,3,1,1,0,0
TRUE,2172490,13,11,2,2,1,0
FALSE,2510824,1,0,1,1,1,0
TRUE,2513720,4,2,2,2,1,1
TRUE,226789,18,13,33,38,1,90
FALSE,2511115,1,0,1,1,0,0
TRUE,2514044,1,0,1,1,1,0
FALSE,532404,0,1,1,1,1,0
TRUE,2506274,3,1,1,1,1,0
FALSE,584026,1,0,1,1,1,0
TRUE,2354907,0,0,1,1,1,4
TRUE,1477749,7,4,7,9,1,8
TRUE,2509887,3,1,1,1,1,0
FALSE,2512697,1,0,1,1,1,0
FALSE,2201917,1,1,1,1,1,0
TRUE,524484,1,1,1,1,1,0
TRUE,2508392,6,0,1,2,1,0
FALSE,2511061,2,1,1,1,1,0
FALSE,2516892,3,0,3,3,1,0
TRUE,856979,53,37,3,4,1,2
TRUE,1909881,1,0,2,3,1,1
FALSE,2506835,1,1,2,2,1,0
FALSE,2518190,2,0,2,2,1,0
FALSE,2524239,1,0,1,1,1,0
FALSE,108551,261,83,13,52,1,34
FALSE,2511602,1,0,2,2,1,0
FALSE,2514567,1,0,1,1,1,0
TRUE,75745,6,5,2,2,1,0
TRUE,188036,2,1,5,5,1,1
FALSE,199651,1,1,4,4,1,7
FALSE,78224,4,5,4,4,1,1
TRUE,160195,192,160,2,6,1,3
TRUE,1732378,2,2,2,2,1,1
FALSE,1980681,2,1,3,3,1,0
FALSE,2508357,1,0,1,1,1,0
FALSE,2513936,1,0,1,1,1,0
FALSE,2516829,1,0,1,1,1,0
TRUE,43593,420,280,19,33,1,17
TRUE,1061608,22,15,3,3,1,2
TRUE,2226038,31,24,1,1,1,0
FALSE,2347970,3,0,2,2,1,1
FALSE,2509212,6,5,1,1,1,0
FALSE,2511948,0,0,1,1,1,0
TRUE,1055066,3,0,1,1,1,0
FALSE,2508246,1,0,1,1,1,0
FALSE,2507945,0,0,1,1,1,0
FALSE,2513402,0,0,3,3,1,0
FALSE,2519325,3,1,4,4,1,0
FALSE,2152945,8,5,1,19,1,0
TRUE,2263701,15,9,1,1,1,0
FALSE,2507353,1,0,1,1,0,0
FALSE,2509960,1,0,1,1,1,0
TRUE,2515768,3,1,1,1,1,0
TRUE,662649,71,14,11,11,1,3
TRUE,813063,19,21,7,10,1,7
TRUE,124397,36,32,5,10,1,2
TRUE,2511388,2,0,1,1,1,0
TRUE,1458436,15,16,8,10,1,8
TRUE,178202,2,0,1,2,1,1
FALSE,2506442,10,0,3,3,1,0
FALSE,2511799,1,0,1,1,1,0
FALSE,2514794,1,0,1,1,1,0
FALSE,48672,11,13,2,4,1,0
TRUE,921917,12,11,2,3,1,0
TRUE,2508567,3,0,6,6,1,0
TRUE,2514164,1,0,1,1,1,0
TRUE,2510709,1,0,1,1,1,0
FALSE,5220,116,94,3,5,1,1
FALSE,2506673,4,2,1,1,1,0
TRUE,2509310,1,0,1,1,0,0
TRUE,2512035,1,0,1,1,1,0
FALSE,2515026,6,4,1,2,1,0
TRUE,1085386,10,6,6,7,1,1
FALSE,2510941,1,0,1,1,1,0
FALSE,2513850,1,0,1,1,1,0
FALSE,1568558,2,2,2,2,1,0
TRUE,2507507,5,0,2,2,1,0
FALSE,2510093,1,0,1,1,1,0
TRUE,2512933,1,0,1,1,1,0
TRUE,713632,4,6,1,1,1,0
TRUE,2507715,4,3,1,1,1,0
TRUE,2513140,0,0,1,1,1,0
FALSE,41751,2,2,3,3,1,0
FALSE,2233296,3,1,1,1,0,0
TRUE,2508666,2,1,1,1,1,0
FALSE,2511314,7,4,4,4,1,1
TRUE,260189,0,1,1,2,1,1
FALSE,2508212,2,2,1,1,1,0
TRUE,2510858,2,0,1,1,1,0
FALSE,2511177,1,0,1,1,1,0
FALSE,2511291,2,0,1,1,1,0
FALSE,2514251,1,0,3,3,1,0
FALSE,371103,3,3,4,4,1,0
FALSE,2229648,2,1,1,2,1,0
FALSE,2511626,1,0,1,1,1,0
FALSE,2517630,0,0,1,1,1,0
FALSE,2509344,1,0,1,1,0,0
TRUE,2512090,1,0,1,1,1,0
TRUE,2515091,5,0,1,1,1,0
FALSE,821172,1,1,4,4,1,0
FALSE,2197334,5,3,1,1,0,0
FALSE,2512924,1,0,1,1,1,0
TRUE,37430,1,1,2,2,1,1
TRUE,899594,4,4,14,14,1,48
TRUE,1067668,82,70,1,3,1,0
FALSE,2510130,1,0,1,1,1,0
TRUE,2512977,1,0,1,1,0,0
TRUE,1034978,15,1,1,1,1,0
TRUE,1988757,14,14,11,12,1,13
TRUE,2508892,1,0,1,1,1,0
FALSE,2511574,1,0,2,2,1,0
FALSE,2309565,0,0,1,1,0,0
FALSE,2507642,1,0,1,1,1,0
TRUE,2510257,1,0,1,1,1,0
FALSE,2525151,5,4,4,4,1,0
TRUE,77363,39,35,3,4,1,1
TRUE,2225711,3,2,1,1,1,0
FALSE,2508991,1,0,1,1,0,0
FALSE,2514670,1,0,1,1,1,0
TRUE,2512069,1,0,3,3,1,0
TRUE,312132,43,30,1,3,1,0
TRUE,2226781,5,3,1,2,1,0
FALSE,2230897,5,1,1,1,1,0
FALSE,2507101,3,0,1,1,1,0
FALSE,2509705,1,0,1,1,1,0
TRUE,419339,6,7,5,6,1,3
TRUE,848445,2,4,1,1,1,0
TRUE,1096098,10,9,1,1,1,0
FALSE,1882821,18,11,1,1,0,0
FALSE,2511499,1,0,1,1,1,0
FALSE,2514471,1,1,3,3,1,0
FALSE,691892,1,1,2,2,1,0
TRUE,1252261,3,2,3,3,1,2
FALSE,2226017,5,4,1,1,0,0
FALSE,2509198,0,0,1,1,1,0
TRUE,1306388,3,3,1,1,1,0
FALSE,2509653,1,0,2,2,0,0
TRUE,2512467,1,0,1,1,1,0
FALSE,2521284,1,0,1,1,1,0
TRUE,194969,8,0,2,2,1,3
FALSE,2508630,1,0,1,1,0,0
TRUE,2511285,1,1,1,2,1,0
TRUE,2514241,3,2,1,1,1,0
TRUE,2517204,2,0,1,1,1,0
FALSE,17835,2,3,2,3,1,1
FALSE,2511124,0,0,2,2,1,0
TRUE,754047,2,2,1,1,1,0
TRUE,1476789,30,25,2,3,1,1
TRUE,2150291,5,4,1,1,1,0
TRUE,2512138,1,0,1,1,1,0
TRUE,2515157,1,0,1,1,1,0
TRUE,2518110,2,1,1,1,1,0
TRUE,312281,12,4,3,3,1,1
TRUE,54877,10,8,2,5,1,3
TRUE,1310952,6,0,1,1,1,0
FALSE,1334868,3,0,1,1,1,0
FALSE,1853615,1,0,1,1,0,0
FALSE,2171774,495,337,72,85,1,9
FALSE,2256047,3,2,4,4,1,0
TRUE,2510591,1,0,1,1,1,0
FALSE,358963,3,4,2,2,1,0
FALSE,2300821,1,0,4,4,1,0
FALSE,2514412,3,1,1,1,0,0
TRUE,627955,6,6,2,2,1,0
FALSE,2145838,4,0,1,1,1,0
FALSE,2512302,1,0,3,3,1,0
FALSE,152824,25,24,1,3,1,0
TRUE,2514527,1,0,1,1,1,0
FALSE,324322,25,20,6,6,1,0
TRUE,596105,10,7,3,4,1,1
TRUE,833918,5,6,2,2,1,0
TRUE,1881740,0,0,1,7,1,0
TRUE,614598,23,23,4,6,1,0
TRUE,767759,2,2,2,2,1,0
FALSE,813804,0,5,1,1,0,2
TRUE,1285305,70,53,4,7,1,2
FALSE,1516141,4,4,2,2,1,0
FALSE,2218003,1,1,1,1,1,0
FALSE,2512894,1,0,1,1,1,0
TRUE,1004113,24,13,1,1,1,0
TRUE,2224784,5,1,4,4,0,1
FALSE,2508374,1,0,1,1,0,0
FALSE,2516863,3,0,1,1,1,0
TRUE,1161514,5,1,1,1,1,0
FALSE,2506247,1,0,2,2,0,0
TRUE,2508940,1,0,1,1,1,0
TRUE,2514607,1,0,1,1,0,0
TRUE,2156611,11,4,3,3,1,1
TRUE,1109401,10,0,2,2,1,0
TRUE,2507965,7,5,1,1,1,0
TRUE,2510563,2,1,1,1,1,0
FALSE,2513426,2,1,1,1,1,0
TRUE,1278529,3,0,1,2,1,0
TRUE,142774,4,4,2,2,1,0
FALSE,2348479,1,0,2,2,1,1
TRUE,2515077,2,0,1,1,1,0
FALSE,2518060,1,0,1,1,1,0
FALSE,2520926,1,0,4,4,1,0
FALSE,1623430,1,1,1,1,1,0
TRUE,2226665,2,2,1,1,1,0
FALSE,88829,2,2,2,2,0,0
FALSE,107268,1,1,1,1,1,0
FALSE,151267,63,46,5,5,1,1
FALSE,2508033,1,0,1,1,1,0
FALSE,2513539,1,0,1,1,1,0
TRUE,2516433,2,0,2,2,1,2
TRUE,353813,1,0,2,2,0,1
FALSE,2508388,8,5,2,2,1,0
FALSE,2511057,1,0,1,1,1,0
FALSE,2513997,1,0,1,1,1,0
TRUE,616320,1,1,2,2,1,0
TRUE,2286884,4,3,2,6,1,1
FALSE,2506686,1,0,3,3,1,0
FALSE,2509316,3,2,1,1,1,0
TRUE,2512044,0,0,1,5,1,0
TRUE,39267,19,16,2,3,1,0
FALSE,2200007,9,8,1,1,1,0
TRUE,234526,398,293,64,241,1,94
TRUE,2506853,1,0,1,1,1,0
FALSE,2518209,1,0,1,1,1,0
FALSE,1181530,9,10,2,2,1,0
FALSE,881105,1,1,2,2,1,0
FALSE,2508994,0,0,1,1,1,0
FALSE,2511686,1,0,2,2,1,0
TRUE,2514671,1,0,1,1,1,0
TRUE,687127,48,7,3,3,1,1
TRUE,2514441,1,0,1,1,1,0
FALSE,2205302,2,2,1,1,1,0
TRUE,2506873,2,1,1,1,1,0
FALSE,2515277,1,0,1,1,0,0
FALSE,1497479,3,3,1,1,1,0
TRUE,205134,15,12,8,10,1,6
FALSE,2225493,16,4,1,1,0,0
TRUE,227513,209,124,28,33,1,28
FALSE,2511534,0,0,2,2,1,0
FALSE,2514525,1,0,1,1,1,0
FALSE,1924046,5,3,1,1,1,0
TRUE,2512454,3,0,1,1,1,0
TRUE,1172967,8,6,1,1,1,0
FALSE,2171162,2,1,2,2,1,0
FALSE,2507776,1,0,1,1,1,0
TRUE,2510367,7,4,2,2,1,0
FALSE,2513229,1,1,1,1,0,0
FALSE,2227892,5,4,1,1,0,0
TRUE,2525346,2,0,2,2,1,0
TRUE,1017345,5,4,1,1,1,0
TRUE,2510221,1,0,1,1,1,0
FALSE,2513049,1,0,1,1,1,0
FALSE,2510346,1,0,1,1,1,0
TRUE,563786,5,2,1,1,1,0
FALSE,2508287,1,0,1,1,1,0
FALSE,2510936,1,0,1,1,1,0
FALSE,8493,8373,3882,122,185,0,165
TRUE,2516182,4,1,1,1,1,0
TRUE,614662,3,3,1,1,1,0
TRUE,956791,2,1,1,1,1,0
TRUE,151774,1,1,1,1,1,0
FALSE,2510926,1,0,1,1,1,0
FALSE,2519720,1,0,1,1,1,0
TRUE,1932409,61,14,2,2,1,0
FALSE,2226148,7,2,1,1,1,0
FALSE,2506622,1,0,2,2,1,0
FALSE,2511986,1,0,1,1,1,0
FALSE,60137,5,4,1,1,1,0
FALSE,2511979,3,2,1,1,1,0
TRUE,176680,5,5,16,16,1,2
FALSE,2148134,3,2,2,2,1,0
FALSE,2511051,1,0,1,1,1,0
FALSE,2513980,4,0,2,2,1,0
FALSE,2519860,1,0,1,1,1,0
TRUE,745114,7,2,2,2,1,0
TRUE,526134,1,1,2,2,1,0
TRUE,532428,2,1,1,1,1,0
TRUE,2513415,7,4,1,1,1,0
FALSE,2519336,3,0,2,2,0,1
FALSE,2214053,3,2,1,1,1,0
FALSE,2508904,1,0,1,1,1,0
TRUE,10681,78,72,10,17,1,17
FALSE,2516078,1,0,1,1,1,0
TRUE,379900,8,2,3,3,1,3
FALSE,799473,3,2,1,1,1,0
TRUE,2508137,1,0,2,2,1,0
FALSE,2513662,7,1,7,7,1,0
TRUE,827614,2,2,22,30,1,0
FALSE,2226432,2,1,1,1,0,0
FALSE,2506833,7,1,1,1,1,0
FALSE,2509455,5,3,1,1,1,0
FALSE,2515246,1,0,1,1,1,0
TRUE,324465,4,3,2,2,1,1
FALSE,2508748,1,0,1,1,0,0
TRUE,2511390,4,3,1,1,1,0
FALSE,2514361,1,0,1,1,1,0
TRUE,13467,1,3,5,17,1,0
FALSE,2510001,1,0,1,1,1,0
FALSE,2518768,1,0,3,3,1,0
TRUE,27373,52,38,17,30,1,50
TRUE,2507190,3,0,2,2,1,0
FALSE,2422900,0,0,1,1,1,0
FALSE,2511130,1,0,1,1,1,0
FALSE,2514055,1,0,2,2,1,0
TRUE,59483,8,8,1,1,1,0
TRUE,29639,75,53,5,6,1,2
FALSE,893086,5,3,2,2,1,0
TRUE,1195436,25,10,11,11,1,3
FALSE,2236094,2,1,1,1,1,0
FALSE,2507898,1,0,1,1,1,0
TRUE,2510475,2,0,1,1,1,0
TRUE,2513355,1,2,1,3,1,0
FALSE,2516269,1,0,1,1,1,0
TRUE,209691,13,12,13,15,1,14
TRUE,2509009,1,0,1,1,1,0
FALSE,2514693,2,0,1,1,1,0
FALSE,487307,1,1,1,1,1,0
FALSE,2508152,1,0,1,1,1,0
FALSE,2510785,1,0,1,1,1,0
FALSE,2513690,1,0,1,1,1,0
FALSE,2516554,1,0,1,1,1,0
TRUE,1304870,4,2,2,3,1,1
FALSE,2150608,1,0,1,1,1,0
FALSE,2515276,3,0,1,1,1,0
TRUE,782808,4,2,1,1,0,0
FALSE,1943911,1,1,3,3,1,0
FALSE,2226121,4,1,2,2,1,0
FALSE,2506621,1,0,1,1,0,0
TRUE,2514986,3,3,1,1,1,0
FALSE,2517993,1,0,1,1,1,0
TRUE,447882,9,4,1,2,1,0
FALSE,2506222,1,0,1,1,1,0
FALSE,2511609,1,0,1,1,1,0
TRUE,2510573,5,0,1,1,1,0
FALSE,466968,1,0,1,1,1,0
TRUE,2509945,4,2,3,3,1,1
FALSE,2515740,3,0,1,2,1,0
FALSE,2508018,2,0,2,2,1,0
TRUE,270077,6,4,1,1,1,0
FALSE,905445,2,3,1,1,1,0
TRUE,1285033,4,0,1,1,1,0
TRUE,2507421,2,0,1,1,1,0
FALSE,2510046,0,0,1,1,0,0
FALSE,2512890,0,0,2,2,1,0
TRUE,2298473,1,0,1,1,1,0
FALSE,2511111,1,0,1,1,1,0
TRUE,2514037,1,0,1,1,1,0
TRUE,599518,4,5,1,1,1,0
TRUE,87701,6,7,3,3,1,51
TRUE,1198043,77,46,3,4,1,3
TRUE,17530,3395,3559,67,246,1,1601
TRUE,2203174,1,1,1,1,1,0
FALSE,2510890,1,0,1,1,1,0
FALSE,2226646,2,1,1,1,0,0
FALSE,2507009,1,0,1,1,1,0
TRUE,2509600,4,2,1,1,1,0
TRUE,834268,4,2,2,2,1,1
TRUE,1335770,18,15,5,9,1,1
TRUE,2513563,1,0,1,1,1,0
FALSE,53501,286,123,11,19,1,41
FALSE,581844,4,4,1,1,1,0
FALSE,2509085,1,0,1,1,1,0
FALSE,2514811,1,0,2,2,1,0
FALSE,388182,4,2,1,1,1,0
FALSE,48695,3469,2589,92,103,0,105
FALSE,2226151,2,1,1,1,1,0
FALSE,2506625,3,1,2,2,1,0
TRUE,2244075,14,4,1,1,1,0
FALSE,2507834,1,0,2,2,1,0
TRUE,2513297,1,0,1,1,1,0
FALSE,767993,2,1,1,1,1,0
TRUE,910715,8,6,1,1,0,0
TRUE,1814571,15,15,8,10,1,10
TRUE,2513786,1,0,1,1,1,0
FALSE,277177,1,0,3,3,0,0
FALSE,856554,0,1,1,1,1,0
TRUE,2145373,2,1,2,2,1,0
TRUE,2204828,9,4,2,2,1,1
TRUE,2506596,2,1,1,1,0,0
TRUE,1118595,23,21,4,9,1,1
TRUE,1487143,13,6,1,1,1,0
FALSE,2225686,4,1,1,1,1,0
FALSE,2511664,0,0,1,1,1,0
FALSE,2514654,1,0,1,1,1,0
TRUE,35046956,0,0,2,2,1,0
FALSE,2534475,1,0,1,1,1,0
TRUE,3862325,3,2,1,1,1,0
TRUE,35046609,0,0,2,2,1,0
TRUE,7500087,0,0,1,1,1,0
TRUE,23297204,1,1,1,1,1,1
TRUE,24149832,5,3,18,25,1,14
FALSE,34946689,0,0,3,4,1,0
FALSE,2538294,1,0,2,2,1,0
TRUE,17578622,0,0,2,2,1,0
TRUE,2554026,0,0,2,2,1,0
FALSE,27747319,0,0,3,42,1,0
TRUE,3843212,2,0,1,1,1,0
TRUE,2596590,21,13,4,4,1,0
TRUE,10728512,2,2,1,1,0,0
TRUE,3469908,1,0,1,1,1,0
TRUE,4901101,16,13,7,8,1,913
FALSE,14655563,0,0,1,1,1,0
FALSE,16932097,0,0,1,32,1,0
TRUE,3408585,50,35,1,2,1,0
FALSE,34958938,0,0,6,7,1,0
FALSE,35038998,0,0,3,3,1,0
TRUE,31084850,1,0,1,1,1,1
FALSE,3122442,13,7,1,2,1,0
TRUE,34959271,0,0,5,5,1,0
TRUE,2540068,2,1,1,1,1,0
FALSE,3776526,1,0,3,3,1,0
TRUE,9694894,6,4,1,1,1,0
TRUE,2547576,0,0,1,1,1,0
TRUE,6007695,4,3,1,1,1,0
TRUE,34941894,0,0,4,5,1,0
FALSE,32526665,0,0,2,5,1,0
FALSE,34954849,0,0,1,1,1,0
TRUE,35046382,0,0,2,2,1,0
TRUE,34943798,0,0,4,5,1,0
FALSE,13138955,4,4,1,1,1,0
FALSE,2679234,1,0,4,5,1,3
TRUE,35046437,0,0,3,4,1,0
TRUE,34991417,0,0,3,3,1,0
TRUE,2725328,20,15,11,18,1,6
FALSE,12720926,1,1,1,1,1,0
TRUE,17126941,0,0,1,2,1,0
FALSE,4097619,1,0,1,1,1,0
TRUE,10901799,1,1,1,1,1,0
TRUE,34955338,0,0,2,2,1,0
FALSE,11537206,14,7,1,1,1,0
TRUE,2782569,1,0,1,1,1,0
TRUE,34955855,0,0,6,7,1,0
FALSE,11466404,0,0,2,7,1,0
TRUE,19974260,4,1,1,2,1,0
TRUE,34895719,0,0,4,4,1,0
TRUE,2535030,9,1,3,3,1,1
TRUE,9599031,1,0,1,1,1,0
TRUE,10789193,0,0,1,1,1,0
FALSE,2531768,1,0,1,1,1,0
FALSE,5672735,1,0,1,1,1,0
FALSE,2845345,2,0,1,1,1,0
FALSE,20346113,0,0,3,3,1,0
FALSE,2535705,0,0,2,2,1,0
FALSE,2530143,1,0,1,1,1,0
TRUE,2538116,1,0,2,2,1,0
FALSE,2530447,3,2,1,1,1,0
FALSE,25447009,0,0,3,5,1,0
FALSE,28404805,0,0,2,3,1,0
TRUE,2537643,3,1,1,1,1,0
FALSE,2790358,1,0,1,1,1,0
TRUE,35046942,0,0,4,5,1,0
FALSE,10387858,0,2,4,4,1,0
FALSE,4526182,1,0,10,10,1,3
FALSE,2540408,1,0,4,4,1,0
FALSE,2781658,0,0,1,1,1,0
TRUE,4621500,3,1,1,1,1,0
FALSE,2533517,6,0,3,3,1,0
TRUE,2536824,3,1,1,1,1,0
FALSE,10080757,1,1,1,1,0,0
TRUE,35046371,0,0,2,2,1,0
TRUE,34578139,0,0,4,5,1,0
TRUE,35046735,0,0,3,3,1,0
TRUE,2872578,0,0,3,3,1,2
TRUE,5695810,2,1,4,4,1,0
TRUE,14601558,0,0,1,1,1,0
FALSE,2655313,0,0,1,1,1,0
TRUE,35046555,0,0,2,2,1,0
FALSE,2534739,1,0,1,1,0,0
TRUE,13720146,56,24,6,8,1,0
FALSE,2547564,0,0,1,1,1,0
TRUE,12425321,672,431,69,152,1,60
FALSE,6954290,0,0,2,54,1,1
TRUE,34957834,0,0,4,5,1,0
FALSE,3468376,2,0,1,1,1,0
TRUE,34947232,0,0,3,4,1,0
FALSE,2529679,1,0,2,2,1,0
FALSE,33848225,0,0,1,1,1,0
FALSE,2529955,1,0,1,1,1,0
